ProductKey;Product Item Code;Product Sub Category;Product Category;EnglishProductName;ModelName;EnglishDescription;StartDate;EndDate;Product Status
459;SB-M891-S;Bib-Shorts;Clothing;Men's Bib-Shorts, S;Men's Bib-Shorts;Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.;2019-07-01 00:00:00.000;2015-12-27 00:00:00.000;Outdate
460;SB-M891-M;Bib-Shorts;Clothing;Men's Bib-Shorts, M;Men's Bib-Shorts;Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.;2019-07-01 00:00:00.000;2015-12-27 00:00:00.000;Outdate
461;SB-M891-L;Bib-Shorts;Clothing;Men's Bib-Shorts, L;Men's Bib-Shorts;Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.;2019-07-01 00:00:00.000;2015-12-27 00:00:00.000;Outdate
462;GL-H102-S;Gloves;Clothing;Half-Finger Gloves, S;Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.;2019-07-01 00:00:00.000;2015-12-27 00:00:00.000;Outdate
463;GL-H102-S;Gloves;Clothing;Half-Finger Gloves, S;Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.;2020-07-01 00:00:00.000;NULL;Current
464;GL-H102-M;Gloves;Clothing;Half-Finger Gloves, M;Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.;2019-07-01 00:00:00.000;2015-12-27 00:00:00.000;Outdate
465;GL-H102-M;Gloves;Clothing;Half-Finger Gloves, M;Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.;2020-07-01 00:00:00.000;NULL;Current
466;GL-H102-L;Gloves;Clothing;Half-Finger Gloves, L;Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.;2019-07-01 00:00:00.000;2015-12-27 00:00:00.000;Outdate
467;GL-H102-L;Gloves;Clothing;Half-Finger Gloves, L;Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.;2020-07-01 00:00:00.000;NULL;Current
468;GL-F110-S;Gloves;Clothing;Full-Finger Gloves, S;Full-Finger Gloves;Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.;2019-07-01 00:00:00.000;2015-12-27 00:00:00.000;Outdate
469;GL-F110-M;Gloves;Clothing;Full-Finger Gloves, M;Full-Finger Gloves;Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.;2019-07-01 00:00:00.000;2015-12-27 00:00:00.000;Outdate
470;GL-F110-L;Gloves;Clothing;Full-Finger Gloves, L;Full-Finger Gloves;Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.;2019-07-01 00:00:00.000;2015-12-27 00:00:00.000;Outdate
471;VE-C304-S;Vests;Clothing;Classic Vest, S;Classic Vest;Light-weight, wind-resistant, packs to fit into a pocket.;2020-07-01 00:00:00.000;NULL;Current
472;VE-C304-M;Vests;Clothing;Classic Vest, M;Classic Vest;Light-weight, wind-resistant, packs to fit into a pocket.;2020-07-01 00:00:00.000;NULL;Current
473;VE-C304-L;Vests;Clothing;Classic Vest, L;Classic Vest;Light-weight, wind-resistant, packs to fit into a pocket.;2020-07-01 00:00:00.000;NULL;Current
474;SH-W890-S;Shorts;Clothing;Women's Mountain Shorts, S;Women's Mountain Shorts;Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.;2020-07-01 00:00:00.000;NULL;Current
475;SH-W890-M;Shorts;Clothing;Women's Mountain Shorts, M;Women's Mountain Shorts;Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.;2020-07-01 00:00:00.000;NULL;Current
476;SH-W890-L;Shorts;Clothing;Women's Mountain Shorts, L;Women's Mountain Shorts;Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.;2020-07-01 00:00:00.000;NULL;Current
477;WB-H098;Bottles and Cages;Accessories;Water Bottle - 30 oz.;Water Bottle;"AWC logo water bottle - holds 30 oz; leak-proof.";2020-07-01 00:00:00.000;NULL;Current
478;BC-M005;Bottles and Cages;Accessories;Mountain Bottle Cage;Mountain Bottle Cage;Tough aluminum cage holds bottle securly on tough terrain.;2020-07-01 00:00:00.000;NULL;Current
479;BC-R205;Bottles and Cages;Accessories;Road Bottle Cage;Road Bottle Cage;"Aluminum cage is lighter than our mountain version; perfect for long distance trips.";2020-07-01 00:00:00.000;NULL;Current
480;PK-7098;Tires and Tubes;Accessories;Patch Kit/8 Patches;Patch kit;Includes 8 different size patches, glue and sandpaper.;2020-07-01 00:00:00.000;NULL;Current
481;SO-R809-M;Socks;Clothing;Racing Socks, M;Racing Socks;Thin, lightweight and durable with cuffs that stay up.;2020-07-01 00:00:00.000;NULL;Current
482;SO-R809-L;Socks;Clothing;Racing Socks, L;Racing Socks;Thin, lightweight and durable with cuffs that stay up.;2020-07-01 00:00:00.000;NULL;Current
483;RA-H123;Bike Racks;Accessories;Hitch Rack - 4-Bike;Hitch Rack - 4-Bike;"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.";2020-07-01 00:00:00.000;NULL;Current
484;CL-9009;Cleaners;Accessories;Bike Wash - Dissolver;Bike Wash;"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.";2020-07-01 00:00:00.000;NULL;Current
485;FE-6654;Fenders;Accessories;Fender Set - Mountain;Fender Set - Mountain;Clip-on fenders fit most mountain bikes.;2020-07-01 00:00:00.000;NULL;Current
486;ST-1401;Bike Stands;Accessories;All-Purpose Bike Stand;All-Purpose Bike Stand;Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.;2020-07-01 00:00:00.000;NULL;Current
487;HY-1023-70;Hydration Packs;Accessories;Hydration Pack - 70 oz.;Hydration Pack;Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.;2020-07-01 00:00:00.000;NULL;Current
488;SJ-0194-S;Jerseys;Clothing;Short-Sleeve Classic Jersey, S;Short-Sleeve Classic Jersey;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.;2020-07-01 00:00:00.000;NULL;Current
489;SJ-0194-M;Jerseys;Clothing;Short-Sleeve Classic Jersey, M;Short-Sleeve Classic Jersey;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.;2020-07-01 00:00:00.000;NULL;Current
490;SJ-0194-L;Jerseys;Clothing;Short-Sleeve Classic Jersey, L;Short-Sleeve Classic Jersey;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.;2020-07-01 00:00:00.000;NULL;Current
491;SJ-0194-X;Jerseys;Clothing;Short-Sleeve Classic Jersey, XL;Short-Sleeve Classic Jersey;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.;2020-07-01 00:00:00.000;NULL;Current
492;FR-T98Y-60;Touring Frames;Components;HL Touring Frame - Yellow, 60;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2020-07-01 00:00:00.000;NULL;Current
493;FR-T67Y-62;Touring Frames;Components;LL Touring Frame - Yellow, 62;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2020-07-01 00:00:00.000;NULL;Current
494;FR-T98Y-46;Touring Frames;Components;HL Touring Frame - Yellow, 46;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2020-07-01 00:00:00.000;NULL;Current
495;FR-T98Y-50;Touring Frames;Components;HL Touring Frame - Yellow, 50;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2020-07-01 00:00:00.000;NULL;Current
496;FR-T98Y-54;Touring Frames;Components;HL Touring Frame - Yellow, 54;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2020-07-01 00:00:00.000;NULL;Current
497;FR-T98U-46;Touring Frames;Components;HL Touring Frame - Blue, 46;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2020-07-01 00:00:00.000;NULL;Current
498;FR-T98U-50;Touring Frames;Components;HL Touring Frame - Blue, 50;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2020-07-01 00:00:00.000;NULL;Current
499;FR-T98U-54;Touring Frames;Components;HL Touring Frame - Blue, 54;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2020-07-01 00:00:00.000;NULL;Current
500;FR-T98U-60;Touring Frames;Components;HL Touring Frame - Blue, 60;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";2020-07-01 00:00:00.000;NULL;Current
501;RD-2308;Derailleurs;Components;Rear Derailleur;Rear Derailleur;Wide-link design.;2020-07-01 00:00:00.000;NULL;Current
502;FR-T67U-50;Touring Frames;Components;LL Touring Frame - Blue, 50;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2020-07-01 00:00:00.000;NULL;Current
503;FR-T67U-54;Touring Frames;Components;LL Touring Frame - Blue, 54;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2020-07-01 00:00:00.000;NULL;Current
504;FR-T67U-58;Touring Frames;Components;LL Touring Frame - Blue, 58;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2020-07-01 00:00:00.000;NULL;Current
505;FR-T67U-62;Touring Frames;Components;LL Touring Frame - Blue, 62;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2020-07-01 00:00:00.000;NULL;Current
506;FR-T67Y-44;Touring Frames;Components;LL Touring Frame - Yellow, 44;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2020-07-01 00:00:00.000;NULL;Current
507;FR-T67Y-50;Touring Frames;Components;LL Touring Frame - Yellow, 50;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2020-07-01 00:00:00.000;NULL;Current
508;FR-T67Y-54;Touring Frames;Components;LL Touring Frame - Yellow, 54;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2020-07-01 00:00:00.000;NULL;Current
509;FR-T67Y-58;Touring Frames;Components;LL Touring Frame - Yellow, 58;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2020-07-01 00:00:00.000;NULL;Current
510;FR-T67U-44;Touring Frames;Components;LL Touring Frame - Blue, 44;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;2020-07-01 00:00:00.000;NULL;Current
511;FR-M63S-40;Mountain Frames;Components;ML Mountain Frame-W - Silver, 40;ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;2020-07-01 00:00:00.000;NULL;Current
512;FR-M63S-42;Mountain Frames;Components;ML Mountain Frame-W - Silver, 42;ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;2020-07-01 00:00:00.000;NULL;Current
513;FR-M63S-46;Mountain Frames;Components;ML Mountain Frame-W - Silver, 46;ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;2020-07-01 00:00:00.000;NULL;Current
514;RB-9231;Brakes;Components;Rear Brakes;Rear Brakes;NULL;2020-07-01 00:00:00.000;NULL;Current
515;SE-M236;Saddles;Components;LL Mountain Seat/Saddle;LL Mountain Seat/Saddle 2;Synthetic leather. Features gel for increased comfort.;2020-07-01 00:00:00.000;NULL;Current
516;SE-M798;Saddles;Components;ML Mountain Seat/Saddle;ML Mountain Seat/Saddle 2;Designed to absorb shock.;2020-07-01 00:00:00.000;NULL;Current
517;SE-M940;Saddles;Components;HL Mountain Seat/Saddle;HL Mountain Seat/Saddle 2;Anatomic design for a full-day of riding in comfort. Durable leather.;2020-07-01 00:00:00.000;NULL;Current
518;SE-R581;Saddles;Components;LL Road Seat/Saddle;LL Road Seat/Saddle 1;Lightweight foam-padded saddle.;2020-07-01 00:00:00.000;NULL;Current
519;SE-R908;Saddles;Components;ML Road Seat/Saddle;ML Road Seat/Saddle 2;Rubber bumpers absorb bumps.;2020-07-01 00:00:00.000;NULL;Current
520;SE-R995;Saddles;Components;HL Road Seat/Saddle;HL Road Seat/Saddle 2;Lightweight kevlar racing saddle. Leather.;2020-07-01 00:00:00.000;NULL;Current
521;SE-T312;Saddles;Components;LL Touring Seat/Saddle;LL Touring Seat/Saddle;Comfortable, ergonomically shaped gel saddle.;2020-07-01 00:00:00.000;NULL;Current
522;SE-T762;Saddles;Components;ML Touring Seat/Saddle;ML Touring Seat/Saddle;New design relieves pressure for long rides.;2020-07-01 00:00:00.000;NULL;Current
523;SE-T924;Saddles;Components;HL Touring Seat/Saddle;HL Touring Seat/Saddle;Cut-out shell for a more comfortable ride.;2020-07-01 00:00:00.000;NULL;Current
524;FR-M21S-42;Mountain Frames;Components;LL Mountain Frame - Silver, 42;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2020-07-01 00:00:00.000;NULL;Current
525;FR-M21S-44;Mountain Frames;Components;LL Mountain Frame - Silver, 44;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2020-07-01 00:00:00.000;NULL;Current
526;FR-M21S-48;Mountain Frames;Components;LL Mountain Frame - Silver, 48;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2020-07-01 00:00:00.000;NULL;Current
527;FR-M21S-52;Mountain Frames;Components;LL Mountain Frame - Silver, 52;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2020-07-01 00:00:00.000;NULL;Current
528;TT-M928;Tires and Tubes;Accessories;Mountain Tire Tube;Mountain Tire Tube;Self-sealing tube.;2020-07-01 00:00:00.000;NULL;Current
529;TT-R982;Tires and Tubes;Accessories;Road Tire Tube;Road Tire Tube;Conventional all-purpose tube.;2020-07-01 00:00:00.000;NULL;Current
530;TT-T092;Tires and Tubes;Accessories;Touring Tire Tube;Touring Tire Tube;General purpose tube.;2020-07-01 00:00:00.000;NULL;Current
531;FR-M21B-42;Mountain Frames;Components;LL Mountain Frame - Black, 42;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2020-07-01 00:00:00.000;NULL;Current
532;FR-M21B-44;Mountain Frames;Components;LL Mountain Frame - Black, 44;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2020-07-01 00:00:00.000;NULL;Current
533;FR-M21B-48;Mountain Frames;Components;LL Mountain Frame - Black, 48;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2020-07-01 00:00:00.000;NULL;Current
534;FR-M21B-52;Mountain Frames;Components;LL Mountain Frame - Black, 52;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2020-07-01 00:00:00.000;NULL;Current
535;TI-M267;Tires and Tubes;Accessories;LL Mountain Tire;LL Mountain Tire;Comparible traction, less expensive wire bead casing.;2020-07-01 00:00:00.000;NULL;Current
536;TI-M602;Tires and Tubes;Accessories;ML Mountain Tire;ML Mountain Tire;Great traction, high-density rubber.;2020-07-01 00:00:00.000;NULL;Current
537;TI-M823;Tires and Tubes;Accessories;HL Mountain Tire;HL Mountain Tire;Incredible traction, lightweight carbon reinforced.;2020-07-01 00:00:00.000;NULL;Current
538;TI-R092;Tires and Tubes;Accessories;LL Road Tire;LL Road Tire;Same great treads as more expensive tire with a less expensive wire bead casing.;2020-07-01 00:00:00.000;NULL;Current
539;TI-R628;Tires and Tubes;Accessories;ML Road Tire;ML Road Tire;Higher density rubber.;2020-07-01 00:00:00.000;NULL;Current
540;TI-R982;Tires and Tubes;Accessories;HL Road Tire;HL Road Tire;Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.;2020-07-01 00:00:00.000;NULL;Current
541;TI-T723;Tires and Tubes;Accessories;Touring Tire;Touring Tire;High-density rubber.;2020-07-01 00:00:00.000;NULL;Current
542;PD-M282;Pedals;Components;LL Mountain Pedal;LL Mountain Pedal;"Expanded platform so you can ride in any shoes; great for all-around riding.";2020-07-01 00:00:00.000;NULL;Current
543;PD-M340;Pedals;Components;ML Mountain Pedal;ML Mountain Pedal;Lightweight, durable, clipless pedal with adjustable tension.;2020-07-01 00:00:00.000;NULL;Current
544;PD-M562;Pedals;Components;HL Mountain Pedal;HL Mountain Pedal;"Stainless steel; designed to shed mud easily.";2020-07-01 00:00:00.000;NULL;Current
545;PD-R347;Pedals;Components;LL Road Pedal;LL Road Pedal;Clipless pedals - aluminum.;2020-07-01 00:00:00.000;NULL;Current
546;PD-R563;Pedals;Components;ML Road Pedal;ML Road Pedal;Lightweight aluminum alloy construction.;2020-07-01 00:00:00.000;NULL;Current
547;PD-R853;Pedals;Components;HL Road Pedal;HL Road Pedal;Top-of-the-line clipless pedals with adjustable tension.;2020-07-01 00:00:00.000;NULL;Current
548;PD-T852;Pedals;Components;Touring Pedal;Touring Pedal;A stable pedal for all-day riding.;2020-07-01 00:00:00.000;NULL;Current
549;FR-M63S-38;Mountain Frames;Components;ML Mountain Frame-W - Silver, 38;ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;2020-07-01 00:00:00.000;NULL;Current
550;FR-M21B-40;Mountain Frames;Components;LL Mountain Frame - Black, 40;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2020-07-01 00:00:00.000;NULL;Current
551;FR-M21S-40;Mountain Frames;Components;LL Mountain Frame - Silver, 40;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;2020-07-01 00:00:00.000;NULL;Current
552;FD-2342;Derailleurs;Components;Front Derailleur;Front Derailleur;Wide-link design.;2020-07-01 00:00:00.000;NULL;Current
553;HB-T721;Handlebars;Components;LL Touring Handlebars;LL Touring Handlebars;Unique shape reduces fatigue for entry level riders.;2020-07-01 00:00:00.000;NULL;Current
554;HB-T928;Handlebars;Components;HL Touring Handlebars;HL Touring Handlebars;A light yet stiff aluminum bar for long distance riding.;2020-07-01 00:00:00.000;NULL;Current
555;FB-9873;Brakes;Components;Front Brakes;Front Brakes;"All-weather brake pads; provides superior stopping by applying more surface to the rim.";2020-07-01 00:00:00.000;NULL;Current
556;CS-4759;Cranksets;Components;LL Crankset;LL Crankset;Super rigid spindle.;2020-07-01 00:00:00.000;NULL;Current
557;CS-6583;Cranksets;Components;ML Crankset;ML Crankset;High-strength crank arm.;2020-07-01 00:00:00.000;NULL;Current
558;CS-9183;Cranksets;Components;HL Crankset;HL Crankset;"Triple crankset; alumunim crank arm; flawless shifting.";2020-07-01 00:00:00.000;NULL;Current
559;CH-0234;Chains;Components;Chain;Chain;Superior shifting performance.;2020-07-01 00:00:00.000;NULL;Current
560;BK-T44U-60;Touring Bikes;Bikes;Touring-2000 Blue, 60;Touring-2000;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.;2020-07-01 00:00:00.000;NULL;Current
561;BK-T79Y-46;Touring Bikes;Bikes;Touring-1000 Yellow, 46;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2020-07-01 00:00:00.000;NULL;Current
562;BK-T79Y-50;Touring Bikes;Bikes;Touring-1000 Yellow, 50;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2020-07-01 00:00:00.000;NULL;Current
563;BK-T79Y-54;Touring Bikes;Bikes;Touring-1000 Yellow, 54;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2020-07-01 00:00:00.000;NULL;Current
564;BK-T79Y-60;Touring Bikes;Bikes;Touring-1000 Yellow, 60;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2020-07-01 00:00:00.000;NULL;Current
565;BK-T18U-54;Touring Bikes;Bikes;Touring-3000 Blue, 54;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2020-07-01 00:00:00.000;NULL;Current
566;BK-T18U-58;Touring Bikes;Bikes;Touring-3000 Blue, 58;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2020-07-01 00:00:00.000;NULL;Current
567;BK-T18U-62;Touring Bikes;Bikes;Touring-3000 Blue, 62;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2020-07-01 00:00:00.000;NULL;Current
568;BK-T18Y-44;Touring Bikes;Bikes;Touring-3000 Yellow, 44;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2020-07-01 00:00:00.000;NULL;Current
569;BK-T18Y-50;Touring Bikes;Bikes;Touring-3000 Yellow, 50;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2020-07-01 00:00:00.000;NULL;Current
570;BK-T18Y-54;Touring Bikes;Bikes;Touring-3000 Yellow, 54;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2020-07-01 00:00:00.000;NULL;Current
571;BK-T18Y-58;Touring Bikes;Bikes;Touring-3000 Yellow, 58;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2020-07-01 00:00:00.000;NULL;Current
572;BK-T18Y-62;Touring Bikes;Bikes;Touring-3000 Yellow, 62;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2020-07-01 00:00:00.000;NULL;Current
573;BK-T79U-46;Touring Bikes;Bikes;Touring-1000 Blue, 46;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2020-07-01 00:00:00.000;NULL;Current
574;BK-T79U-50;Touring Bikes;Bikes;Touring-1000 Blue, 50;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2020-07-01 00:00:00.000;NULL;Current
575;BK-T79U-54;Touring Bikes;Bikes;Touring-1000 Blue, 54;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2020-07-01 00:00:00.000;NULL;Current
576;BK-T79U-60;Touring Bikes;Bikes;Touring-1000 Blue, 60;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;2020-07-01 00:00:00.000;NULL;Current
577;BK-T44U-46;Touring Bikes;Bikes;Touring-2000 Blue, 46;Touring-2000;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.;2020-07-01 00:00:00.000;NULL;Current
578;BK-T44U-50;Touring Bikes;Bikes;Touring-2000 Blue, 50;Touring-2000;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.;2020-07-01 00:00:00.000;NULL;Current
579;BK-T44U-54;Touring Bikes;Bikes;Touring-2000 Blue, 54;Touring-2000;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.;2020-07-01 00:00:00.000;NULL;Current
580;BK-R79Y-40;Road Bikes;Bikes;Road-350-W Yellow, 40;Road-350-W;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.;2020-07-01 00:00:00.000;NULL;Current
581;BK-R79Y-42;Road Bikes;Bikes;Road-350-W Yellow, 42;Road-350-W;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.;2020-07-01 00:00:00.000;NULL;Current
582;BK-R79Y-44;Road Bikes;Bikes;Road-350-W Yellow, 44;Road-350-W;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.;2020-07-01 00:00:00.000;NULL;Current
583;BK-R79Y-48;Road Bikes;Bikes;Road-350-W Yellow, 48;Road-350-W;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.;2020-07-01 00:00:00.000;NULL;Current
584;BK-R19B-58;Road Bikes;Bikes;Road-750 Black, 58;Road-750;"Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.";2020-07-01 00:00:00.000;NULL;Current
585;BK-T18U-44;Touring Bikes;Bikes;Touring-3000 Blue, 44;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2020-07-01 00:00:00.000;NULL;Current
586;BK-T18U-50;Touring Bikes;Bikes;Touring-3000 Blue, 50;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;2020-07-01 00:00:00.000;NULL;Current
587;BK-M38S-38;Mountain Bikes;Bikes;Mountain-400-W Silver, 38;Mountain-400-W;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.;2020-07-01 00:00:00.000;NULL;Current
588;BK-M38S-40;Mountain Bikes;Bikes;Mountain-400-W Silver, 40;Mountain-400-W;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.;2020-07-01 00:00:00.000;NULL;Current
589;BK-M38S-42;Mountain Bikes;Bikes;Mountain-400-W Silver, 42;Mountain-400-W;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.;2020-07-01 00:00:00.000;NULL;Current
590;BK-M38S-46;Mountain Bikes;Bikes;Mountain-400-W Silver, 46;Mountain-400-W;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.;2020-07-01 00:00:00.000;NULL;Current
591;BK-M18S-40;Mountain Bikes;Bikes;Mountain-500 Silver, 40;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;2020-07-01 00:00:00.000;NULL;Current
592;BK-M18S-42;Mountain Bikes;Bikes;Mountain-500 Silver, 42;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;2020-07-01 00:00:00.000;NULL;Current
593;BK-M18S-44;Mountain Bikes;Bikes;Mountain-500 Silver, 44;Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;2020-07-01 00:00:00.000;NULL;Current
